id;url;name;category;phone;fax;address;city;province;website;email;facilities;rate;DO_Y;DO_X;PRO_COM;ISTATPRO;ISTATREG
4095;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4095;B&B LA COPERTA RICAMATA;Affittacamere;+39 0577 43657;;VIA GARIBALDI, 46 INT. 4;Siena;SI;;sugherini@libero.it;"Riscaldamento;Aria Condizionata;Carta di Credito;Somministrazione Alimenti;Accesso con Mezzi Pubblici;Colazione Compresa;Rifornimento benzina immediate vicinanze";0;43.3247918000;11.3297488000;SIENA;SIENA;Toscana
4113;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4113;RELAIS IL VALLONE;Affittacamere;+39 0577 661029;+39 0577 661029;LOC. IL VALLONE, 136 - FRAZ. SCROFIANO;Sinalunga;SI;www.relaisvallone.com;info@relaisvallone.com;"Proprio Parcheggio;Propria Piscina Scoperta;Somministrazione Alimenti";0;43.2309790000;11.7152368000;SINALUNGA;SIENA;Toscana
4173;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4173;B&B PALAZZO TOSONI;Alloggi Privati;+39 0578 21298;+39 0578 21298;VIA CASSIA AURELIA - LOC. P.TOSONI, 85;Chiusi;SI;www.palazzotosoni.it;palazzotosoni@libero.it;"Riscaldamento;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Trasporto Clienti Stazione;Mountain Bike;Accettazione Gruppi;Accesso con Vetture Private;Trekking;Visite Guidate;Degusta";0;43.0233428000;11.9233964000;CHIUSI;SIENA;Toscana
4175;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4175;POGGIO CANTARELLO VACANZE;Alloggi Privati;+39 0578 274139;+39 0577 274139;P. CANTARELLO, 94 - LOC. MACCIANO;Chiusi;SI;www.poggiocantarello.it;poggiocantarello@alice.it;"Riscaldamento;Aria Condizionata;Asciugacapelli;Tv Satellitare;Accesso Internet;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Mountain Bike;Accesso con Vetture Private;Cucina di Uso Comune;Estintori;Lampada Esterna;Sala Televisione;Loca";0;43.0228627930;11.8839240074;CHIUSI;SIENA;Toscana
4297;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4297;CARLI GIOVANNA;Alloggi Privati;+39 0577 44196;;VIA MONTANINI, 46;Siena;SI;www.letredonne.it;giovanna.carli@alice.it;"Asciugacapelli;Accesso Internet;Wi-Fi;Somministrazione Alimenti;Macchine Lavatrici per biancheria;Accesso con Mezzi Pubblici;Edificio di Valore Storico;Colazione Compresa;Locale tv separato";0;43.3218004000;11.3298917000;SIENA;SIENA;Toscana
4317;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4317;CASA GIULIA;Alloggi Privati;+39 0577 318983;+39 0577 318983;VIA LA CETINA, 140;Sovicille;SI;;frank.eilinger@mac.com;"Accettazione Animali;Proprio Parcheggio";0;43.2569076000;11.2297105000;SOVICILLE;SIENA;Toscana
4334;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4334;AZ.AGR.IL MOLINELLO;Agriturismi;+39 0577 704791;+39 0577 705605;LOC. MOLINELLO;Asciano;SI;www.molinello.com;info@molinello.com;"Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;G";3;43.2418264672;11.5997600555;ASCIANO;SIENA;Toscana
4335;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4335;LA CAMPANA;Agriturismi;+39 0577 718103;+39 0577 719497;LOC. LA CAMPANA;Asciano;SI;www.tenutalacampana.it;info@tenutalacampana.it;"Riscaldamento;Vendita prodotti agricoli;Asciugacapelli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Proprio Campo da Tennis;Carta di Credito;Bancomat;Giochi per Bambini;Accettazione Gruppi;Accesso con Vettur";3;43.2366992038;11.4805412292;ASCIANO;SIENA;Toscana
4346;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4346;MONTECACI;Agriturismi;+39 3338930554;+39 0577 719133;LOC. MONTECACI;Asciano;SI;www.agriturismomontecaci.it;info@agriturismomontecaci.it;"Riscaldamento;Aria Condizionata;Vendita prodotti agricoli;Tv Satellitare;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Accettazione Gruppi;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Cucina di Uso Co";2;43.2622061978;11.5790963173;ASCIANO;SIENA;Toscana
4373;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4373;PIAMPETRUCCI;Agriturismi;+39 0577 808304;+39 0577 808304;S.P. 13 - LOC. PIAMPETRUCCI , 53;Buonconvento;SI;www.agriturismo-pianpetrucci.it;piampetrucci@aruba.it;Propria Piscina Scoperta;2;43.1072181565;11.4429044724;BUONCONVENTO;SIENA;Toscana
4375;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4375;AZ.AGR.LA RIPOLINA;Agriturismi;+39 0577 282280-33557392;+39 0577 282280;LOC. PIEVE DI PIANA;Buonconvento;SI;www.laripolina.it;laripolina@tin.it;"Riscaldamento;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Giochi per Bambini;Accettazione Gruppi;Accesso con Vetture";3;43.1474502006;11.4496421814;BUONCONVENTO;SIENA;Toscana
4384;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4384;FATTORIA SANT'ANTONIO;Agriturismi;+39 347 8715252;+39 0577 059004;PODERE SAN'ANTONIO - LOC. RESTA;Buonconvento;SI;www.fattoriasantantonio.it;info@fattoriasantantonio.it;"Riscaldamento;Asciugacapelli;Wi-Fi;Accettazione Animali;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Giochi per Bambini;Accesso con Vetture Private;Estintori;Lampada Esterna;Colazione Compresa";3;43.1185669296;11.5166008472;BUONCONVENTO;SIENA;Toscana
4386;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4386;PODERE CUNINA;Agriturismi;+39 0577 809008;+39 0577 809008;LOC. PODERE CUNINA DI SOPRA - FRAZ. RESTA;Buonconvento;SI;www.caseinaffitto.net;poderecunina@gmail.com;"Accettazione Animali;Propria Piscina Scoperta";3;43.1469863000;11.4679893000;BUONCONVENTO;SIENA;Toscana
4394;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4394;COOPERATIVA RURALE CASOLESE POD. CANNETO E POD. PE;Agriturismi;+39 0577 948343;+39 0577 948201;LOC. IL PIANO;Casole d'Elsa;SI;www.ilcanneto.net;info@ilcanneto.net;"Accettazione Animali;Propria Piscina Scoperta";1;43.3538929972;11.0505294800;CASOLE D'ELSA;SIENA;Toscana
4403;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4403;TENUTA BICHI BORGHESI - SCORGIANO;Agriturismi;+39 0577 301020;+39 0577 301219;LOC. LOC. SCORGIANO, 52;Casole d'Elsa;SI;www.bichiborghesi.it;info@bichiborghesi.it;"Asciugacapelli;Accesso Internet;Parco o Giardino Proprio;Accettazione Animali;Propria Piscina Scoperta;Carta di Credito;Accesso con Vetture Private;Degustazione;Macchine Lavatrici per biancheria;Smaltimenti Rifiuti;Edificio di Valore Storico;Somministraz";2;43.3522703196;11.1589550972;CASOLE D'ELSA;SIENA;Toscana
4409;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4409;AGRITURISMO CIEL SERENO;Agriturismi;+39 0577 963013;+39 0577 963013;PODERE CETINAGLIA;Casole d'Elsa;SI;www.cielsereno.com;beatrice@cielsereno.com;"Propria Piscina Scoperta;Carta di Credito";1;43.3129130000;11.0485490000;CASOLE D'ELSA;SIENA;Toscana
4417;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4417;TENUTA DI LILLIANO;Agriturismi;+39 0577 743070;+39 0577 743036;LOC. LILLIANO, 8;Castellina in Chianti;SI;www.lilliano.com;info@lilliano.it;"Accettazione Animali;Propria Piscina Scoperta;Carta di Credito";2;43.4382962000;11.2553148000;CASTELLINA IN CHIANTI;SIENA;Toscana
4428;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4428;AZIENDA  AGRICOLA CASAFRASSI;Agriturismi;+39 0577 740621;+39 0577 740805;VIA CHIANTIGIANA - LOC. CASAFRASSI;Castellina in Chianti;SI;www.casafrassi.it;info@casafrassi.it;"Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Proprio Campo da Tennis;Carta di Credito;Bancomat;Giochi per Bambini;Custodia Valori alla Receptio";3;43.4811742000;11.2750531000;CASTELLINA IN CHIANTI;SIENA;Toscana
4439;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4439;AGRITURISMO ROCCA;Agriturismi;+39 0577 740814;+39 0577 740814;LOC. ROCCA, 4;Castellina in Chianti;SI;www.agriturismorocca.it;aziendarocca@alice.it;Propria Piscina Scoperta;2;43.4656590000;11.2769500000;CASTELLINA IN CHIANTI;SIENA;Toscana
4443;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4443;AZ.AGR.MASSETO;Agriturismi;+39 0577 733553;+39 0577 733553;PIAZZA DI SOPRA, 30;Castellina in Chianti;SI;www.masseto.it;info@masseto.it;Propria Piscina Scoperta;3;43.5274943641;11.2789678574;CASTELLINA IN CHIANTI;SIENA;Toscana
4444;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4444;IL VILLINO;Agriturismi;+39 055-561447 0577 740782;+39 055-5048174;VIA CHIANTIGIANA, 29 - LOC. IL VILLINO;Castellina in Chianti;SI;;info@ilvillino.net;"Riscaldamento;Vendita prodotti agricoli;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Accesso con Vetture Private;Macchine Lavatrici per biancheria";2;43.4482923543;11.2952542305;CASTELLINA IN CHIANTI;SIENA;Toscana
4457;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4457;BORGO DI PIETRAFITTA;Agriturismi;+39 0577 741390;+39 0577 740049;LOC. PIETRAFITTA, 46;Castellina in Chianti;SI;www.borgopietrafitta.com;info@borgopietrafitta.com;"Propria Piscina Scoperta;Carta di Credito";3;43.4941215301;11.3017559052;CASTELLINA IN CHIANTI;SIENA;Toscana
4458;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4458;CASANUOVA DI PIETRAFITTA;Agriturismi;+39 339 5486557;+39 0577 740697;LOC. PODERE CASANUOVA DI PIETRAFITTA;Castellina in Chianti;SI;www.podere-casanuova.it;info@podere-casanuova.it;Accettazione Animali;2;43.4814074000;11.2972037000;CASTELLINA IN CHIANTI;SIENA;Toscana
4459;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4459;CAMPOPERI;Agriturismi;+39 0577 743228;+39 0577 743062;VIA CASALE;Castellina in Chianti;SI;www.casaledellosparviero.it;info@casaledellosparviero.it;"Vendita prodotti agricoli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Visite Guidate;Degustazione;Edificio di Valore Storico;Rifornimento benzina immediate vicinanze";2;43.4215776869;11.2257635593;CASTELLINA IN CHIANTI;SIENA;Toscana
4470;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4470;PODERI DI MISCIANELLO;Agriturismi;+39 0577 356840;+39 0577 356604;FRAZ. PONTE A BOZZONE;Castelnuovo Berardenga;SI;www.miscianello.it;info@miscianello.it;Propria Piscina Scoperta;2;43.3487175000;11.3725171000;CASTELNUOVO BERARDENGA;SIENA;Toscana
4487;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4487;FATTORIA DI CORSIGNANO;Agriturismi;+39 0577 322545;+39 0577 322407;LOC. CORSIGNANO - FRAZ. VAGLIAGLI;Castelnuovo Berardenga;SI;www.tenutacorsignano.it;info@tenutacorsignano.it;"Propria Piscina Scoperta;Carta di Credito";3;43.3473518000;11.5043888000;CASTELNUOVO BERARDENGA;SIENA;Toscana
4493;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4493;AGRITURISMO LO STRETTOIO;Agriturismi;+39 0577 355042;+39 0577 355042;LOC. STELLINO;Castelnuovo Berardenga;SI;;angioletta@lostrettoio.it;"Riscaldamento;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Giochi per Bambini;Accesso con Vetture Private;Macchine Lavatrici per biancheria;Lampada Esterna";2;43.3761302285;11.4962589741;CASTELNUOVO BERARDENGA;SIENA;Toscana
4494;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4494;CENTRO IPPICO DELLA BERARDENGA;Agriturismi;+39 0577 355071;+39 0577 355071;LOC. SANTA MARGHERITA;Castelnuovo Berardenga;SI;www.chiantiriding.it;info@chiantiriding.it;Accettazione Animali;2;43.3473518000;11.5043888000;CASTELNUOVO BERARDENGA;SIENA;Toscana
4507;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4507;PODERE CAMPOVECCHIO;Agriturismi;+39 055-9180117;+39 055-9180117;CAMPOVECCHIO - LOC. PELAGOSCURO;Castelnuovo Berardenga;SI;www.campovecchio.com;info@campovecchio.com;"Accettazione Animali;Propria Piscina Scoperta";2;43.3527930137;11.5848362446;CASTELNUOVO BERARDENGA;SIENA;Toscana
4513;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4513;MONTAPERTI;Agriturismi;+39 0577 369038;+39 0577 369038;S.P. 111 SUD, 6 - LOC. MONTAPERTI;Castelnuovo Berardenga;SI;www.montaperti.it;info@montaperti.it;Accettazione Animali;2;43.3279824000;11.4315621000;CASTELNUOVO BERARDENGA;SIENA;Toscana
4516;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4516;IL PIAGGIONE DI CURCIO CAMILLA;Agriturismi;+39 335399125;;LOC. SERRAVALLE - FRAZ. VAGLIAGLI;Castelnuovo Berardenga;SI;;camillacurcio@libero.it;"Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Giochi per Bambini;Servizio Baby Sitting;Sauna;Accesso con Vetture";1;43.4214126000;11.3483670000;CASTELNUOVO BERARDENGA;SIENA;Toscana
4529;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4529;AZ.AGR.PODERE LA MOIANA;Agriturismi;+39 0577 897395;+39 0577 897395;LOC. RIPA D'ORCIA - FRAZ. CERRETELLO;Castiglione d'Orcia;SI;;pivafabio@yahoo.it;Accettazione Animali;2;43.0371840000;11.5754060000;CASTIGLIONE D'ORCIA;SIENA;Toscana
4549;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4549;AZ. AGR. RAPPUOLI ANTONELLA;Agriturismi;+39 0577 897719;;PODERE ROSSELLO - LOC. RIPA D'ORCIA;Castiglione d'Orcia;SI;www.rosselloweb.it;info@rosselloweb.it;Accettazione Animali;1;43.0405712081;11.5663290024;CASTIGLIONE D'ORCIA;SIENA;Toscana
4553;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4553;PERELLI;Agriturismi;+39 0577 887576;+39 0577 887576;STRADA DEI PERELLI S.N.C. - LOC. CASE SPARSE;Castiglione d'Orcia;SI;www.podereperelli.it;info@podereperelli.it;"Accessibilit&agrave; Disabili;Servizio Fax;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Accesso con Vetture Private;Estintori;Rifornimento benzina immediate vicinanze";1;42.9858488000;11.6385328000;CASTIGLIONE D'ORCIA;SIENA;Toscana
4561;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4561;IL PRATONE DI VAGAGGINI GIULIANO;Agriturismi;+39 0577 887022;;LOC. IL PRATONE;Castiglione d'Orcia;SI;www.ilpratone.com;info@ilpratone.com;"Riscaldamento;Tv Satellitare;Accettazione Animali;Propria Piscina Scoperta;Mountain Bike";1;43.0054944878;11.6208314896;CASTIGLIONE D'ORCIA;SIENA;Toscana
4562;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4562;SANTA FRANCESCA;Agriturismi;+39 0577 872616;+39 0577 872619;FIUME 42 - FRAZ. CAMPIGLIA D'ORCIA;Castiglione d'Orcia;SI;www.santafrancesca.it;info@santafrancesca.it;"Accettazione Animali;Propria Piscina Scoperta";1;42.9630493577;11.6550779343;CASTIGLIONE D'ORCIA;SIENA;Toscana
4564;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4564;SPAZZAVENTO;Agriturismi;+39 0578 226551;+39 0578 224459;LOC. SPAZZAVENTO - FRAZ. PIAZZE;Cetona;SI;www.spazzavento.com;info@spazzavento.com;"Riscaldamento;Asciugacapelli;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Accettazione Gruppi;Macchine Lavatrici per biancheria;Estintori;Rifornimento benzina immediate vicinanze";1;42.9021717623;11.9418382645;CETONA;SIENA;Toscana
4569;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4569;AGRITURISMO CASA VECCHIA;Agriturismi;+39 0578 238383;+39 0578 238383;S.S. 321 EST, 53;Cetona;SI;www.agriturismocasavecchia.it;agricasavecchia@tiscali.it;"Riscaldamento;Asciugacapelli;Tv Satellitare;Parco o Giardino Proprio;Proprio Parcheggio;Trasporto Clienti Stazione;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Giochi per Bambini;Trekking;Visite Guidate;Macchine Lavatrici per biancher";2;42.9653160000;11.9004090000;CETONA;SIENA;Toscana
4576;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4576;IL CAIO DI STEFANI STEFANO;Agriturismi;+39 0578 238452;;S.S. 321 SUD, 12;Cetona;SI;www.ilcaio.it;ilcaiocetona@virgilio.it;"Riscaldamento;Aria Condizionata;Frigo Bar;Asciugacapelli;Parco o Giardino Proprio;Proprio Parcheggio;Accesso con Vetture Private;Trekking;Somministrazione Alimenti;Cucina di Uso Comune;Smaltimenti Rifiuti;Estintori;Lampada Esterna;Edificio di Valore Stor";2;42.9536584968;11.9131278992;CETONA;SIENA;Toscana
4591;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4591;LA PROVENCA;Agriturismi;+39 0578 62768;+39 0578 62768;STRADA D. VITTORIA, 51 - LOC. LA FOCE;Chianciano Terme;SI;www.laprovenca.it;info@laprovenca.it;"Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Trasporto Clienti Stazione;Propria Piscina";1;43.0245363000;11.7789599000;CHIANCIANO TERME;SIENA;Toscana
4592;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4592;PODERE GELLO;Agriturismi;+39 3332764116;;VIA CAVINE E VALLI, 69;Chianciano Terme;SI;;silvio.giacomini@libero.it;"Propria Piscina Scoperta;Carta di Credito";1;43.0537456000;11.8599469000;CHIANCIANO TERME;SIENA;Toscana
4595;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4595;AZ. AGR. LA CHIUSA;Agriturismi;+39 0577 750204;+39 0577 750204;LOC. LA CHIUSA, 5;Chiusdino;SI;www.agriturismolachiusa.it;info@agriturismolachiusa.it;Accettazione Animali;2;43.1893594000;11.1390878000;CHIUSDINO;SIENA;Toscana
4609;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4609;MONTOMOLI GIOVANNA;Agriturismi;+39 0577 750457;+39 0577 750457;LOC. COLLEPETRUCCI - FRAZ. CICIANO;Chiusdino;SI;;collepetrucci@virgilio.it;"Vendita prodotti agricoli;Parco o Giardino Proprio;Trekking;Rifornimento benzina immediate vicinanze";2;43.1543425000;11.0801146000;CHIUSDINO;SIENA;Toscana
4618;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4618;PODERE DI SANTA MARIA;Agriturismi;+39 3471937052;+39 0577 750243;LOC. CUCINATO - FRAZ. CICIANO;Chiusdino;SI;www.poderedisantamaria.it;info@poderedisantamaria.it;Propria Piscina Scoperta;1;43.1416070000;11.0710253000;CHIUSDINO;SIENA;Toscana
4623;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4623;PODERE DELLA BRUCIATA;Agriturismi;+39 0578 798330;+39 0578 798330;VIA CASELLE BASSE, 26;Chiusi;SI;www.agriturismodellabruciata.com;info@agriturismodellabruciata.com;"Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Asciugacapelli;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Propria Piscina Scoperta;Accettazione Gruppi;Accesso con Vetture Private;Somministrazione";2;43.0233428000;11.9233964000;CHIUSI;SIENA;Toscana
4646;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4646;FATTORIA NERBONA;Agriturismi;+39 0577 971066;+39 0577 972821;LOC. NERBONA, 107;Colle di Val d'Elsa;SI;www.nerbona.com;info@nerbona.com;"Accessibilit&agrave; Disabili;Riscaldamento;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Bancomat;Giochi per Bam";1;43.3848100000;11.0938079000;COLLE DI VAL D'ELSA;SIENA;Toscana
4655;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4655;CASA VERNIANO;Agriturismi;+39 0577 908295;+39 0577 908753;LOC. VERNIANO DI SOPRA;Colle di Val d'Elsa;SI;;info@verniano.com;"Accessibilit&agrave; Disabili;Riscaldamento;Vendita prodotti agricoli;Frigo Bar;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Carta di Credito;Ba";2;43.3390865000;11.1235319000;COLLE DI VAL D'ELSA;SIENA;Toscana
4656;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4656;BORGO SANTINOVO;Agriturismi;+39 0577 971048;+39 0577 935696;LOC. SANTINOVO;Colle di Val d'Elsa;SI;www.borgosantinovo.it;info@borgosantinovo.it;"Accettazione Animali;Propria Piscina Scoperta;Carta di Credito";2;43.3848100000;11.0938079000;COLLE DI VAL D'ELSA;SIENA;Toscana
4663;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4663;BADIA A COLTIBUONO;Agriturismi;+39 0577 74481;+39 0577 744839;LOC. BADIA A COLTIBUONO;Gaiole in Chianti;SI;www.coltibuono.com;badia@coltibuono.com;"Riscaldamento;Bar;Vendita prodotti agricoli;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Trasporto Clienti Stazione;Propria Piscina Scoperta;Carta di Credito;Giochi per Bam";2;43.4952111655;11.4500713348;GAIOLE IN CHIANTI;SIENA;Toscana
4666;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4666;BORGO CASA AL VENTO;Agriturismi;+39 0577 749068;+39 0577 744649;LOC. LOC. CASA AL VENTO;Gaiole in Chianti;SI;www.borgocasalvento.com;info@borgocasaalvento.com;"Propria Piscina Scoperta;Carta di Credito";2;43.4693030000;11.4333039000;GAIOLE IN CHIANTI;SIENA;Toscana
4675;http://www.turismo.intoscana.it/booking/html/mappa.php?id=4675;AZ. AGR. IL CROCINO DI LECCHI;Agriturismi;+39 0577 746023;;LOC. LECCHI IN CHIANTI;Gaiole in Chianti;SI;;bruni.fam@iol.it;Propria Piscina Scoperta;2;43.4439405000;11.3741074000;GAIOLE IN CHIANTI;SIENA;Toscana
