Id,Nome,Categoria,Telefono,Indirizzo,Comune,SiglaProvincia,Email,Valutazione,Latitudine,Longitudine,Provincia,EsisteValutazione,Popolazione
5237sr,La Vecchia Camera,Agriturismi,0577 834424,Loc. Podere Camera,San Giovanni D'asso,SI,lavecchiacamera@libero.it,2,43.1537099,11.589189,Siena,1,
5239sr,Il Poggio Di Sanna Felice,Agriturismi,0577 845056,"Via Degli Ortali, 1 - Fraz. Montisi",San Giovanni D'asso,SI,info@montisi.it,1,43.1581481,11.6528148,Siena,1,
5244sr,Agriturismo Montechiari,Agriturismi,349 3270261,Podere Montechiari - Loc. Vergelle,San Giovanni D'asso,SI,info@poderemontechiari.it,1,43.1185978,11.5555661,Siena,1,
5276sr,Az. Agr. Stigliano,Agriturismi,348 0455287,Via Di Stigliano - Loc. Strada Per Sarteano,Sarteano,SI,info@agriturismo-stigliano.com,1,43.0242314953,11.8275225163,Siena,1,4485
5286sr,Le Coste,Agriturismi,0577 318321,"Strada Delle Coste, 32 - Loc. Le Coste",Siena,SI,info@lecosteagriturismo.com,2,43.3275185,11.2898703,Siena,1,52974
5297sr,Agriturismo La Torretta,Agriturismi,0577 392166,"Strada Di Sant'apollinare, 6",Siena,SI,la.torretta@libero.it,2,43.2961114,11.3226083,Siena,1,52974
5322sr,Agriturismo Pod. Camollia,Agriturismi,331 4831515,Strada Di Ginestreto,Siena,SI,podere_camollia@alice.it,1,43.280189082,11.3146626949,Siena,1,52974
5333sr,Poggio Al Vento,Agriturismi,0577 724793,Via Poggio Al Vento - Fraz. Rigomagno,Sinalunga,SI,info@poggioalvento.com,1,43.2618223,11.6975386,Siena,1,12110
5334sr,Il Santarello,Agriturismi,3474112100,Loc. Santarello,Sinalunga,SI,info@ilsantarellotoscana.it,2,43.2125656,11.7389152,Siena,1,12110
5336sr,La Vigna Di Ottina Pier Luigi,Agriturismi,0577 663020,"Podere La Vigna, 137/139/a - Fraz. Rigomagno",Sinalunga,SI,pierottina@alice.it,1,43.2618223,11.6975386,Siena,1,12110
5345sr,Castello Di Grotti,Agriturismi,335 6142181 337 458860,"Via Dei Pratini, 1 - Loc. Orgia",Sovicille,SI,mail@castellodigrotti.it,1,43.279225,11.2277211,Siena,1,9869
5357sr,Az. Agr. Il Caggio,Agriturismi,0577 345506,"Via Della Murata, 2 - Fraz. Rosia",Sovicille,SI,ilcaggio@interfree.it,2,43.2874838369,11.2098956108,Siena,1,9869
5367sr,Borgo Personatina Di Fernanda Bocca,Agriturismi,0577 315926,"Loc. Personatina, 257 - Loc. Ancaiano - Fraz. Personatina",Sovicille,SI,info@borgopersonatina.com,1,43.3024923469,11.2233281136,Siena,1,9869
5368sr,La Cetina,Agriturismi,0577 318977,Strada Della Cetina 19-23 - Loc. La Cetina,Sovicille,SI,info@lacetina.it,1,43.3105026574,11.1758422852,Siena,1,9869
5377sr,Valcelle,Agriturismi,329 2256774,"Loc. Valcelle, 74",Torrita Di Siena,SI,valcelle@tin.it,3,43.1549116,11.7637775,Siena,1,6969
5379sr,Az.Agr. Podere Pratovecchio,Agriturismi,0577 668020,Fraz. Montefollonico,Torrita Di Siena,SI,edorcaratto@supereva.it,2,43.1275703,11.7446371,Siena,1,6969
5383sr,Colle Di Mezzo,Agriturismi,0577 669500,"Via Di Colli, 22 - Loc. Montefollonico",Torrita Di Siena,SI,info@colledimezzo.com,3,43.1245420078,11.7588043213,Siena,1,6969
5413sr,Agr. Il Renello,Agriturismi,0577 669742,"Podere Renello, 73",Trequanda,SI,info@renello.it,2,43.1470901245,11.7146873474,Siena,1,1167
5425sr,Le Crete Vacanze,Case per Vacanze,0577 284509,"Loc. Mezzavia , 17",Asciano,SI,info@lecretevacanze.it,1,43.2784394605,11.458632946,Siena,0,6799
5430sr,Podere Finerri,Case per Vacanze,0577 704475,"Loc. Finerri, 7",Asciano,SI,info@thelazyolive.it,1,43.2295842,11.5020752,Siena,0,6799
5432sr,Podere Sant'antonio,Case per Vacanze,055 5048556,Via Delle Sante Marie,Asciano,SI,info@poderesantantonio.it,1,43.2522047282,11.5493774414,Siena,0,6799
5453sr,Casale Refoli,Case per Vacanze,3883657471,Strada Di Berignone - Loc. Loc. Cetinaglia,Casole D'elsa,SI,info@casalerefoli.it,1,43.3125636191,11.0142660141,Siena,0,3717
5466sr,Fattoria Di Corsignano,Case per Vacanze,0577 322545,Loc. Corsignano - Fraz. Vagliagli,Castelnuovo Berardenga,SI,info@tenutacorsignano.it,1,43.3473518,11.5043888,Siena,0,8936
5483sr,Campotondo,Case per Vacanze,0577 872634,Fraz. Campiglia D'orcia,Castiglione D'orcia,SI,campotondo@virgilio.it,1,42.9504860093,11.6674026847,Siena,0,2140
5485sr,Otium,Case per Vacanze,055 6530771,Loc. Casa Piero - Fraz. Piazze,Cetona,SI,studiodigennarosas@alice.it,1,42.9085013,11.9184493,Siena,0,2499
5494sr,Poggio Delle Rose,Case per Vacanze,0578 320098,"Strada Dei Vepri, 4",Chianciano Terme,SI,poggio.dellerose@tin.it,1,43.0502137,11.8360442,Siena,0,6937
5495sr,Papena,Case per Vacanze,0577 799022,"Loc. Papena, 126",Chiusdino,SI,info@tenutadipapena.it,1,43.1886570625,11.1332702637,Siena,0,1744
5504sr,La Casina,Case per Vacanze,0577 971066,"Loc. La Casina, 108",Colle Di Val D'elsa,SI,info@nerbona.com,1,43.38481,11.0938079,Siena,0,21635
5509sr,Fonternino,Case per Vacanze,0577 934501,"Loc. Fonternino, 117",Colle Di Val D'elsa,SI,info@fonternino.it,1,43.3976888904,11.0901832581,Siena,0,21635
5522sr,Argenina Country House,Case per Vacanze,0577 594793,Loc. Argenina,Gaiole In Chianti,SI,info@argeninacountryhouse.eu,1,43.3917015754,11.4148807526,Siena,0,2529
5527sr,Villa Vistarenni,Case per Vacanze,0577 738476,Loc. Vistarenni,Gaiole In Chianti,SI,info@villavistarenni.com,1,43.4808263948,11.4039802551,Siena,0,2529
5533sr,Il Campuccio Di San Regolo,Case per Vacanze,0577 747291,Loc. San Regolo,Gaiole In Chianti,SI,info@sanregolo.info,1,43.4110137,11.4586962,Siena,0,2529
5546sr,Borgo Delle More,Case per Vacanze,0578 768166,"Via Montenero, 18 - Fraz. Acquaviva",Montepulciano,SI,info@borgodellemore.com,1,43.107871,11.853667,Siena,0,13280
5550sr,Villa Nottola,Case per Vacanze,0578 707060,"S.S. 326, Di Rapolano Km15 - Loc. Nottola - Fraz. Gracciano",Montepulciano,SI,info@villadinottola.com,1,43.1322233,11.8285919,Siena,0,13280
5556sr,La Casa Della Querce,Case per Vacanze,0578 767789,Loc. Cervognano - Fraz. Acquaviva,Montepulciano,SI,info@lacasadellequerce.it,1,43.1028629271,11.8515872955,Siena,0,13280
5557sr,Antico Podere,Case per Vacanze,0578 724130,"Via Dietro Al Fosso, 4 - Fraz. Valiano",Montepulciano,SI,info@anticopoderevaliano.it,1,43.1522249219,11.8968200684,Siena,0,13280
5577sr,Cantini Fabio,Case per Vacanze,0577 981417,Loc. Gavignano,Poggibonsi,SI,info@podereoliveta.it,1,43.4734444,11.1467407,Siena,0,28363
5586sr,Il Casale Di Villore,Case per Vacanze,0577 989069,"Loc. Villore, 2",Poggibonsi,SI,info@villore.it,1,43.4677463579,11.2098312378,Siena,0,28363
5593sr,Casa Vacanze Casastieri,Case per Vacanze,347 2759915,"Via Casastieri, 3/a",Poggibonsi,SI,nicgui@hotmail.it,1,43.4509795288,11.186517477,Siena,0,28363
5609sr,Casa Vacanze Il Casettino,Case per Vacanze,0577 790672,"Loc. Casettino, 23",Radicondoli,SI,info@casettino.com,1,43.261491,11.0448017,Siena,0,948
5625sr,Castello Di Fulignano,Case per Vacanze,0577 981664,Loc. Casaglia - Fraz. Fulignano,San Gimignano,SI,direzione@castellodifulignano.it,1,43.4717329548,11.0872650146,Siena,0,7493
5643sr,Il Borghettino,Case per Vacanze,055 8966729,Via Bonda,San Gimignano,SI,roberta-f@libero.it,1,43.4659525,11.0436524,Siena,0,7493
5694sr,Fonte Del Castagno,Case per Vacanze,0577 630255,"Via Delle Fonti, 3a",Sinalunga,SI,info@fontedelcastagno.com,1,43.2117725,11.7380632,Siena,0,12110
5695sr,Podere La Casina,Case per Vacanze,0577 663010,"S. La Bandita, 199 - Fraz. Rigomagno",Sinalunga,SI,info@poderelacasina.com,1,43.214915,11.743505,Siena,0,12110
5702sr,Piccolo Borgo Gagnoni,Case per Vacanze,0575-836983,"Calcione, 108 - Fraz. Rigomagno",Sinalunga,SI,info@gagnoni.it,1,43.2807358285,11.7013406754,Siena,0,12110
5704sr,Podere Incrociati,Case per Vacanze,0577 934755,Loc. Incrociati Di Sotto,Sovicille,SI,info@podereincrociati.it,1,43.2569076,11.2297105,Siena,0,9869
5711sr,Casavacanze Arianna,Case per Vacanze,0577 342298,"Via Tom Benetollo, 23 - Loc. Rosia",Sovicille,SI,info@arianna.siena.it,1,43.2499393,11.2233646,Siena,0,9869
5716sr,Ecoturismo La Casa Gialla,Ostelli,0577 799063,"Loc. Cetine, 128",Chiusdino,SI,cetine@cetine.com,1,43.1893594,11.1390878,Siena,0,1744
5725sr,Casa Per Ferie Cristall,Case per Ferie,0577 920361,"Via Liguria, 1 - Loc. La Badia",Colle Di Val D'elsa,SI,info@cristall-feri.com,1,43.38481,11.0938079,Siena,0,21635
5764sr,Castello Di Grotti,Residenze d'Epoca,335 6142181 337 458860,Loc. Ville Di Corsano,Monteroni D'arbia,SI,mail@castellodigrotti.it,1,43.2195635115,11.3222908974,Siena,0,9068
5770sr,Palazzo Buonaccorsi,Residenze d'Epoca,3498079349,"Via S.Matteo, 95",San Gimignano,SI,info@palazzobuonaccorsi.it,1,43.4693219,11.0414126,Siena,0,7493
5771sr,Lucignanello Bandini,Residenze d'Epoca,0577 803068-803062,Loc. Lucignano D'asso,San Giovanni D'asso,SI,info@borgolucignanello.com,1,43.1232969217,11.5910053253,Siena,0,
5779sr,Villa Il Borghetto,Residenze d'Epoca,0577 44512,"Via Tufi, 64",Siena,SI,info@villailborghetto.com,1,43.2990489944,11.3322472572,Siena,0,52974
5780sr,Campo Regio Relais,Residenze d'Epoca,0577 222073,"Via Della Sapienza, 25",Siena,SI,relais@camporegio.com,1,43.3202805,11.3284808,Siena,0,52974
5790sr,Casavacanze Vesta 2000,Residence,0577 385800,"Strada Di Salteano, 9 - Loc. Salteano",Asciano,SI,info@poderevesta.it,4,43.2684562822,11.3848400116,Siena,1,6799
5794sr,Borgo Sicelle Residence,Residence,0577 749737,"Loc. Sicelle, 59/60",Castellina In Chianti,SI,sicelle@inwind.it,3,43.5368516283,11.2774658203,Siena,1,2644
5797sr,Residence Villa Curina Resort,Residence,0577 355630,"S.P. 62, 24 - Loc. Curina",Castelnuovo Berardenga,SI,info@villacurina.it,4,43.3790243,11.4531093,Siena,1,8936
5807sr,La Residenza Delle Badesse,Residence,0577 310000,"Via Della Resistenza, 67",Monteriggioni,SI,info@laresidenzadellebadesse.it,3,43.3838105,11.2720173,Siena,1,10000
5808sr,Bosco Della Spina,Residence,0577 814605,"Via Tinaia, 13 - Loc. Lupompesi",Murlo,SI,bsturist@boscodellaspina.com,3,43.1755061266,11.3865941763,Siena,1,2429
5822sr,Borgo Pretale,Residence,0577 345401,Loc. Pretale,Sovicille,SI,info@borgopretale.it,4,43.2569076,11.2297105,Siena,1,9869
5832sr,Etrusco,Alberghi,0575 984066,"Via A. Fleming, 39",Arezzo,AR,etrusco@etruscohotel.it,4,43.4694442,11.8539937,Arezzo,1,96535
5834sr,Hotel Minerva,Alberghi,0575 370390,"Via Fiorentina, 4/6",Arezzo,AR,info@hotel-minerva.it,4,43.4701334,11.8665446,Arezzo,1,96535
5836sr,Cecco,Alberghi,0575 20986,"C .So Italia, 215",Arezzo,AR,info@hotelcecco.com,2,43.4712011,11.8630617,Arezzo,1,96535
5848sr,Graziella Patio Hotel,Alberghi,0575 401962,"Via Cavour, 23",Arezzo,AR,info@hotelpatio.it,4,43.4644557,11.8814553,Arezzo,1,96535
5849sr,Hotel Planet,Alberghi,0575 97971,"Strada Regionale 71, N. 161 - Rigutino Est",Arezzo,AR,info@hotelhp.it,4,43.3704917442,11.872959137,Arezzo,1,96535
5851sr,Le Capanne,Alberghi,0575 959634,"Il Matto, 44/45 - Olmo",Arezzo,AR,info@hotellecapanne.com,3,43.0,11.9829864,Arezzo,1,96535
5852sr,Badia Di Pomaio,Alberghi,0575 371407,"Pomaio, 4",Arezzo,AR,info@badiadipomaio.it,4,43.4325438,11.9348069,Arezzo,1,96535
5853sr,Garden Hotel,Alberghi,0575 363363,"Battifolle, 36/b",Arezzo,AR,info@gardenhotelarezzo.com,3,43.4389447308,11.7781805992,Arezzo,1,96535
5855sr,A Point Arezzo Park Hotel,Alberghi,0575 96041,"Battifolle, 36/t",Arezzo,AR,info@arezzoparkhotel.com,4,43.4360934181,11.7797470093,Arezzo,1,96535
5870sr,Castelletto Di Montebenichi,Alberghi,055 9910110,"Piazza Gorizia, 19 - Montebenichi - Ambra",Bucine,AR,info@castelletto.it,4,43.405702235,11.5442705154,Arezzo,1,9952
5872sr,Badia Di Campoleone,Alberghi,0575 451561,"Castelluccio, 38",Capolona,AR,info@badiacampoleone.it,4,43.569866,11.866892,Arezzo,1,5224
5880sr,Park Hotel,Alberghi,0575 680288,"Via Umbro Casentinese, 88",Castiglion Fiorentino,AR,parkhotel@parkhotelarezzo.com,3,43.3428922658,11.9144797325,Arezzo,1,12935
5903sr,Farneta,Alberghi,0575 610241,"Farneta, 3",Cortona,AR,info@hotelfarneta.it,3,43.2258514,11.8698679,Arezzo,1,21178
5907sr,Italia,Alberghi,0575 630254,"Via Ghibellina, 5/7",Cortona,AR,hotelitalia@planhotel.com,3,43.2749301,11.9848343,Arezzo,1,21178
5911sr,Relais Il Falconiere,Alberghi,0575 612679,"San Martino A Bocena, 370",Cortona,AR,info@ilfalconiere.com,4,43.2904983302,11.9710099697,Arezzo,1,21178
5914sr,Relais Villa Petrischio,Alberghi,0575 610316,"Via Del Petrischio, 25 - Farneta",Cortona,AR,info@villapetrischio.it,4,43.2740814,11.9877538,Arezzo,1,21178
5915sr,Villa Marsili,Alberghi,0575 605252,"Via G. Severini, 48",Cortona,AR,info@villamarsili.net,4,43.2728206,11.9902426,Arezzo,1,21178
5918sr,Locanda Il Melone,Alberghi,0575 603330,Case Sparse 37 - Il Sodo,Cortona,AR,info@ilmelone.it,4,43.2740814,11.9877538,Arezzo,1,21178
5930sr,Toscana Verde,Alberghi,0575 89571,"Via Penna, 2",Laterina,AR,info@toscanaverde.com,4,43.5053472,11.7372009,Arezzo,1,6387
5949sr,Il Monte,Alberghi,0575 844890,"Via Aldo Moro, 5",Monte San Savino,AR,info@hotelilmonte.it,3,43.3311241,11.7176336,Arezzo,1,8573
5952sr,Hotel Valdarno,Alberghi,055 9103489,"Via Nello Traquandi, 13/15",Montevarchi,AR,info@hotelvaldarno.net,4,43.529625739,11.5718463063,Arezzo,1,24137
5976sr,Parc Hotel,Alberghi,0575 529994,"Via Roma, 214 Ponte A Poppi",Poppi,AR,info@parchotel.it,3,43.7258582,11.7739923,Arezzo,1,5817
5984sr,La Balestra,Alberghi,0575 735151,"Via Dei Montefeltro, 29",Sansepolcro,AR,balestra@labalestra.it,4,43.5686725,12.1493589,Arezzo,1,15169
5990sr,Relais Palazzo Di Luglio,Alberghi,0575 750026,"Cignano, 35",Sansepolcro,AR,info@relaispalazzodiluglio.com,4,43.5921518,12.1289715,Arezzo,1,15169
5993sr,Podere Violino,Alberghi,0575 720174,"Gricignano, 99",Sansepolcro,AR,info@podereviolino.it,3,43.5546443138,12.1221470833,Arezzo,1,15169
5996sr,Falterona,Alberghi,0575 504569,"P.Zza Tanucci, 85",Stia,AR,info@albergofalterona.it,3,43.8007304,11.7062239,Arezzo,1,5441
6003sr,Hotel Michelangelo,Alberghi,055 9738557,"Via Poggilupi, 580/a",Terranuova Bracciolini,AR,info@hotelmichelangelovaldarno.com,3,43.551157,11.5557844,Arezzo,1,11958
6005sr,Fratini,Alberghi,055 973092,"Via Poggilupi, 305 - Vi Strada",Terranuova Bracciolini,AR,info@hotelfratini.it,3,43.5630499,11.5930268,Arezzo,1,11958
6006sr,Hotel Il Viandante,Alberghi,055 9194015,"Via Poggilupi, 668/c",Terranuova Bracciolini,AR,info@hotelilviandante.it,3,43.5495278994,11.5638935566,Arezzo,1,11958
6007sr,Hotel Break House,Alberghi,055 9705424,"Via Penna, 148 Penna",Terranuova Bracciolini,AR,info@break-house.it,3,43.5533553,11.5898485,Arezzo,1,11958
6013sr,San Giovanni,Residence,055 9110056,"Mannozzi, 26",San Giovanni Valdarno,AR,info@residencesangiovanni.com,2,43.5651731,11.5284113,Arezzo,1,16588
6017sr,Locanda Del Viandante,Affittacamere,0575 723016,"Cerreto, 11 - Ponte Alla Piera",Anghiari,AR,locandadelviandante@anghiari.it,1,43.5933998665,12.005739212,Arezzo,0,5389
6026sr,B&b Tarussio,Affittacamere,0575 901035 - 3394448468,"Via Isonzo, 41",Arezzo,AR,domenico_ange@yahoo.it,1,43.4583252,11.87753,Arezzo,0,96535
6028sr,Camera Caffè,Affittacamere,0575 1651224,"Via Guido Monaco, 92",Arezzo,AR,info@cameracaffe.net,1,43.4620328,11.876828,Arezzo,0,96535
6033sr,B&b La Casa Delle Rose,Affittacamere,0575 315225,"Antria, 28",Arezzo,AR,info@casadellerose.eu,1,43.4712011,11.8630617,Arezzo,0,96535
6055sr,Casale Di Brolio,Affittacamere,0575 652054,"Via Di Brolio, 74 - Brolio",Castiglion Fiorentino,AR,info@casaledibrolio.it,1,43.2828290408,11.8518447876,Arezzo,0,12935
6060sr,Villa Poggio Di Gaville,Affittacamere,055 961955,"Casellina, 28",Cavriglia,AR,info@villapoggiodigaville.it,1,43.5389715,11.4566299,Arezzo,0,9422
6072sr,Il Sole Del Sodo,Affittacamere,0575 612692,"C.S. Il Sodo, 5",Cortona,AR,info@ilsoledelsodo.com,1,43.2740814,11.9877538,Arezzo,0,21178
6076sr,Casa Bellavista B&b,Affittacamere,0575 610311,Creti C.S. 40,Cortona,AR,info@casabellavista.it,1,43.2434520947,11.8734741211,Arezzo,0,21178
6089sr,Villa Cassia Di Baccano,Affittacamere,055 9772310,"Via Venezia, 1 - San Giustino V.No",Loro Ciuffenna,AR,info@villacassiadibaccano.it,1,43.5490457832,11.696190834,Arezzo,0,5872
6117sr,Podere Violino,Affittacamere,0575 720174,"Gricignano, 99",Sansepolcro,AR,info@podereviolino.it,1,43.5546754153,12.1220827103,Arezzo,0,15169
6147sr,Santo Spirito,Alloggi Privati,3401402679,"Via Ticino, 3",Arezzo,AR,santospirito1@supereva.it,1,43.456595,11.8724824,Arezzo,0,96535
6154sr,B&b Dolce Etruria,Alloggi Privati,0575 352437,"Via Benedetto Croce, 26 - Pescaiola",Arezzo,AR,dolce.etruria@virgilio.it,1,43.4325438,11.9348069,Arezzo,0,96535
6159sr,Il Murello,Alloggi Privati,0575 1851500,"Via Piaggia Di Murello, 17",Arezzo,AR,chiccobeni@yahoo.it,1,43.4675332,11.8792213,Arezzo,0,96535
6170sr,B&b Casale Marilian,Alloggi Privati,3333471020,"Via Chiari, 22/a - Molin Bianco",Arezzo,AR,info@casalemarilian.it,1,43.4551930895,11.8238639832,Arezzo,0,96535
6180sr,Antiche Mura,Alloggi Privati,0575 20410,"Via Piaggia Del Murello, 35",Arezzo,AR,info@antichemura.info,1,43.4672038,11.8808986,Arezzo,0,96535
6204sr,B&b Ceriolo,Alloggi Privati,3395750560,"Manciano - Ceriolo, 92",Castiglion Fiorentino,AR,rosselladale@libero.it,1,43.3290782,11.9233964,Arezzo,0,12935
6211sr,B&b Casa Santicchio,Alloggi Privati,3395039692,"Casa Santicchio, 15",Chiusi Della Verna,AR,podere.santicchio@gmail.com,1,43.6984444,11.9361111,Arezzo,0,1889
6220sr,B&b Casa Chilenne,Alloggi Privati,0575 603320,"Via Nazionale, 65",Cortona,AR,info@casachilenne.com,1,43.2741843,11.9873414,Arezzo,0,21178
6221sr,Locanda San Martino A Bocena,Alloggi Privati,3386639690,"C.S. San Martino A Bocena, 403",Cortona,AR,massimo.casadei@locanda-cortona.com,1,43.2951993921,11.9850754738,Arezzo,0,21178
6242sr,Molin Del Topo,Alloggi Privati,3358393048,"Via Procacci, 32",Monte San Savino,AR,info@molindeltopo.it,1,43.3254508516,11.734610796,Arezzo,0,8573
6255sr,Alla Battuta,Alloggi Privati,3493829435,"Montagna, 46 Montagna",Sansepolcro,AR,a.puleri@gmail.com,1,43.617831,12.180626,Arezzo,0,15169
6265sr,Cafaggio,Agriturismi,0575 749025,"Toppole, 42",Anghiari,AR,info@cafaggio.it,2,43.5214915,12.0067627,Arezzo,1,5389
6275sr,Podere Infranciani,Agriturismi,3282870863,Infranciani-san Lorenzo,Anghiari,AR,podereinfranciani@gmail.com,2,43.5232876,12.0659673,Arezzo,1,5389
6276sr,Podere Il Cerro,Agriturismi,0575 749045,Tortigliano,Anghiari,AR,info@borgodelsenatore.it,2,43.4955244,12.0438585,Arezzo,1,5389
6278sr,Val Della Pieve,Agriturismi,0575 788593,"Via Della Fossa, 8",Anghiari,AR,info@agriturismovaldellapieve.it,2,43.5359338561,12.0515191555,Arezzo,1,5389
6288sr,Val Di Colle,Agriturismi,0575 365167,"Via Scopeto, 22 - Bagnoro",Arezzo,AR,valdicolle@tin.it,2,43.426926,11.9056623,Arezzo,1,96535
6300sr,Agriturismo Antico Podere Di Pomaio,Agriturismi,0575 371400,"Pomaio, 19",Arezzo,AR,info@pomaio.it,3,43.476217562,11.9402503967,Arezzo,1,96535
6305sr,Azienda Agricola Uno Verde,Agriturismi,0575 363993,"S. Giuliano, 50/d",Arezzo,AR,unoverde@hotmail.com,2,43.4530445,11.8059249,Arezzo,1,96535
6309sr,Fattoria Di Gratena,Agriturismi,0575 368664,Pieve A Maiano,Arezzo,AR,gratena@katamail.com,2,43.4833498,11.7734755,Arezzo,1,96535
6311sr,Villa Toppole,Agriturismi,0575 916909,"Badia San Veriano, 12 - Molin Nuovo",Arezzo,AR,info@villatoppole.it,2,43.4712011,11.8630617,Arezzo,1,96535
6312sr,Villa Vivarelli,Agriturismi,0575 22085,"Via Dei Rossi, 92 - Vitiano",Arezzo,AR,villavivarelli@hotmail.com,3,43.3641813,11.8909593,Arezzo,1,96535
6323sr,La Collina Delle Stelle,Agriturismi,0575 594806,"Casanova, 63",Bibbiena,AR,info@lacollinadellestelle.it,3,43.7055901,11.7721754,Arezzo,1,11886
6334sr,Relais Il Fienile,Agriturismi,0575 593396,"C.S. Gressa Il Fienile, 13",Bibbiena,AR,info@relaisilfienile.it,2,43.726669277,11.8439054489,Arezzo,1,11886
6338sr,Iesolana,Agriturismi,055 992988,Iesolana,Bucine,AR,info@iesolana.it,3,43.4627315931,11.6386789083,Arezzo,1,9952
6341sr,Podere Asciana,Agriturismi,055 995700,"Strada Provinciale Procacci, 27 - Asciana - Capannole",Bucine,AR,info@podereasciana.it,2,43.4210244151,11.6381800175,Arezzo,1,9952
6344sr,Fattoria Petrolo,Agriturismi,055 9911322,"Via Petrolo, 30 - Galatrona - Mercatale V.No",Bucine,AR,petrolo@petrolo.it,2,43.4715149446,11.5718221664,Arezzo,1,9952
6346sr,Villa La Selva,Agriturismi,055 998203,Montebenichi,Bucine,AR,info@villalaselva.it,2,43.4055837,11.5448426,Arezzo,1,9952
6350sr,Il Sole Verde,Agriturismi,055 9911285,"Le Granchiaie, 24 - Mercatale V.No",Bucine,AR,info@ilsoleverde.it,2,43.4775185,11.6159629,Arezzo,1,9952
6361sr,Agriturismo Gisella,Agriturismi,055 998252,"Via Del Castello Rapale, 10 Rapale",Bucine,AR,fcioli@hotmail.com,1,43.3737789741,11.592861414,Arezzo,1,9952
6362sr,Sextum Hotel,Alberghi,0587 755822,"Via Jacopo Del Polta, 51",Bientina,PI,hotelsextum@alice.it,3,43.707454,10.6170768,Pisa,1,8616
6374sr,Calamidoro Hotel,Alberghi,0587 297111,"Via Del Tiglio, 143",Calcinaia,PI,calamidoro@calamidoro.com,4,43.699911,10.620666,Pisa,1,12750
6390sr,Il Pozzo,Agriturismi,3387401265,"Il Pozzo, 31/b",Capolona,AR,info@agripozzo.it,3,43.569866,11.866892,Arezzo,1,5224
6395sr,Roma,Alberghi,0587 646225,"Via Roma,13",Casciana Terme,PI,info@albergo-roma.it,3,43.5263908,10.6177212,Pisa,1,12130
6411sr,Stella,Alberghi,0587 646221,"Piazza Giuseppe Garibaldi, 16",Casciana Terme,PI,info@albergostella.it,3,43.6766921,10.5508002,Pisa,1,12130
6412sr,Grand Hotel San Marco,Alberghi,0587 64421,"Via Lischi, 1",Casciana Terme,PI,info@grandhotelsanmarco.it,5,43.5274445,10.6162259,Pisa,1,12130
6417sr,Santa Lucia,Alberghi,050 742594,"Via Tosco Romagnola, 515 - Marciana",Cascina,PI,info@santalucia-hotel.it,3,43.6791167,10.5272082,Pisa,1,44826
6423sr,Hotel Ristorante Il Poggetto,Alberghi,050 695205 - 345 3322076,"Via Dei Giardini, 1",Castellina Marittima,PI,info@ilpoggetto.it,3,43.4104106,10.5762592,Pisa,1,1829
6426sr,Praticino,Agriturismi,055 9149726,"Via Casina, 47 - Praticino - Pulicciano",Castelfranco Di Sopra,AR,praticino@val.it,3,43.6397714,11.5689145,Arezzo,1,
6431sr,Agriturismo Le Balze,Agriturismi,055 9149139,"Riguzze, 23",Castelfranco Di Sopra,AR,info@lebalze.it,2,43.6211197,11.5570531,Arezzo,1,
6432sr,Il Bellini,Agriturismi,055 969013,S. Godenzo,Castelfranco Di Sopra,AR,info@agriturismoilbellini.it,3,43.6289931854,11.570148468,Arezzo,1,
