Id,url,Nome,Categoria,Telefono,Fax,Indirizzo,Comune,SiglaProvincia,website,Email,facilities,Valutazione,Latitudine,Longitudine,PRO_COM,Provincia,Regione,EsisteValutazione
3284sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3284,La Rosetta,Alberghi,+39 0578 64057,+39 0578 64057,"Via C. Marchesi, 20",Chianciano Terme,SI,www.albergolarosetta.it,info@albergolarosetta.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali,3,43.0361922,11.822721,CHIANCIANO TERME,Siena,Toscana,1
3308sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3308,Hotel Ariston,Alberghi,+39 0578 63671,+39 0578 55419,"Viale G. Baccelli, 168",Chianciano Terme,SI,www.hotel-ariston.it,info@hotel-ariston.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Carta di Credito;Servizio Baby Sitting,3,43.037004,11.8225778,CHIANCIANO TERME,Siena,Toscana,1
3312sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3312,Hotel Garden,Alberghi,+39 0578 63608,+39 0578 63608,"Via Le Piane, 82",Chianciano Terme,SI,www.hotelgardenchianciano.it,info@hotelgardenchianciano.it,Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Custodia Valori alla Reception;Serviz,3,43.0397314,11.8124747,CHIANCIANO TERME,Siena,Toscana,1
3323sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3323,Hotel Rosati,Alberghi,+39 0578 274408,+39 0578 274199,Loc. Querce Al Pino,Chiusi,SI,www.hotelrosati.it,info@hotelrosati.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Frigo Bar;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Trasporto Clienti Stazione;Mountain Bike;Carta,3,43.017037,11.9484444,CHIUSI,Siena,Toscana,1
3325sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3325,Il Patriarca,Alberghi,+39 0578 274407,+39 0578 274407,S.S. 146 - Loc. Querce Al Pino,Chiusi,SI,www.ilpatriarca.it,info@ilpatriarca.it,Aria Condizionata;Bar;Ristorante;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,4,43.039787064,11.9091796875,CHIUSI,Siena,Toscana,1
3330sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3330,Hotel Villa Belvedere,Alberghi,+39 0577 920966,+39 0577 924128,S.P. 5 - Loc. Belvedere,Colle di Val d'Elsa,SI,www.villabelvedere.com,email@villabelvedere.com,Bar;Telefono in camera;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Proprio Campo da Tennis;Carta di Credito;Servizio Colazione in Camera;Accettazione Gruppi,3,43.4150861666,11.1561012268,COLLE DI VAL D'ELSA,Siena,Toscana,1
3331sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3331,Relais Della Rovere,Alberghi,+39 0577 924696,+39 0577 924489,"Via Piemonte, 10 - Loc. La Badia",Colle di Val d'Elsa,SI,www.chiantiturismo.it,dellarovere@chiantiturismo.it,Aria Condizionata;Bar;Ristorante;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,4,43.4224426508,11.133184433,COLLE DI VAL D'ELSA,Siena,Toscana,1
3335sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3335,Hotel Residence San Sano,Alberghi,+39 0577 746130,+39 0577 746156,Loc. San Sano,Gaiole in Chianti,SI,www.sansanohotel.it,info@sansanohotel.it,Riscaldamento;Aria Condizionata;Bar;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Servi,3,43.4439405,11.3741074,GAIOLE IN CHIANTI,Siena,Toscana,1
3337sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3337,L'ultimo Mulino,Alberghi,+39 0577 738520,+39 0577 738659,Loc. La Ripresa Di Vistarenni,Gaiole in Chianti,SI,www.ultimomulino.it,info@ultimomulino.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggi,4,43.4294829,11.4112049,GAIOLE IN CHIANTI,Siena,Toscana,1
3340sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3340,Hotel Le Pozze Di Lecchi,Alberghi,+39 0577 746212,+39 0577 746214,Loc. Molinaccio,Gaiole in Chianti,SI,www.lepozzedilecchi.it,info@lepozzedilecchi.it,Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Sc,4,43.4355013254,11.4112758636,GAIOLE IN CHIANTI,Siena,Toscana,1
3343sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3343,Albergo Giardino,Alberghi,+39 0577 848257,+39 0577 848257,"Piazza Cavour, 4",Montalcino,SI,,albergoilgiardino@virgilio.it,Proprio Parcheggio,2,43.0606062,11.4896574,MONTALCINO,Siena,Toscana,1
3350sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3350,Castello Di Velona,Alberghi,+39 0577 835553,+39 0577 846043,Loc. Velona - Fraz. Castelnuovo Dell'abate,Montalcino,SI,www.castellodivelona.it,info@castellodivelona.it,Riscaldamento;Aria Condizionata;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Propria Piscina Cop,5,42.9825174785,11.5362882614,MONTALCINO,Siena,Toscana,1
3351sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3351,Castello Banfi - Il Borgo,Alberghi,+39 0577 877700,+39 0577 877701,Loc. Poggio Alle Mura,Montalcino,SI,www.castellobanfiilborgo.com,borgo@castellobanfi.it,Aria Condizionata;Bar;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,4,43.0069601,11.3974175,MONTALCINO,Siena,Toscana,1
3355sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3355,Duomo,Alberghi,+39 0578 757473,+39 0578 757473,"Via San Donato, 14",Montepulciano,SI,www.albergoduomomontepulciano.it,albergoduomo@libero.it,Bar;Accettazione Animali;Proprio Parcheggio;Carta di Credito,3,43.0918965,11.7802686,MONTEPULCIANO,Siena,Toscana,1
3357sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3357,La Siesta,Alberghi,+39 0578 798080,+39 0578 799233,"Via Dei Fiori, 19 - Fraz. S. Albino",Montepulciano,SI,www.hotel-lasiesta.it,info@hotel-lasiesta.it,Bar;Proprio Parcheggio;Carta di Credito,3,43.0637286,11.8180122,MONTEPULCIANO,Siena,Toscana,1
3362sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3362,Sangallo,Alberghi,+39 0578 798005,+39 0578 798005,"Via Dei Fiori, 30 - Fraz. S. Albino",Montepulciano,SI,www.albergosangallo.it,info@albergosangallo.it,Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Proprio Parcheggio;Carta di Credito;Custodia Valori alla Reception;Accettazione Gruppi;Accesso con Vetture Priva,2,43.0633829,11.8172445,MONTEPULCIANO,Siena,Toscana,1
3368sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3368,Hotel Granducato,Alberghi,+39 0578 758610,+39 0578 758597,"Via Delle Lettere, 62",Montepulciano,SI,www.hotelgranducato.it,granducato@lenni.it,Aria Condizionata;Bar;Proprio Parcheggio;Propria Autorimessa,3,43.0960704,11.7862611,MONTEPULCIANO,Siena,Toscana,1
3372sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3372,La Terrazza,Alberghi,+39 0578 757440,,"Via Piè Al Sasso, 16",Montepulciano,SI,www.laterrazzadimontepulciano.com,albergoterrazza@libero.it,Bar;Accettazione Animali;Carta di Credito,2,43.120283,11.8207566,MONTEPULCIANO,Siena,Toscana,1
3373sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3373,Albergo Il Rondò,Alberghi, 0578 716899, 0578 715793,"Via Di Martiena, 9",Montepulciano,SI,www.albergoilrondo.com,info@albergoilrondo.com,Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Trasporto Clienti Stazione;Carta di Credito;Pro,3,43.0948869,11.7900152,MONTEPULCIANO,Siena,Toscana,1
3377sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3377,Hotel Anna Siena Nord,Alberghi,+39 0577 51371 594756,+39 IDEM,"S.S. 222, 1 - Loc. Siena Nord",Monteriggioni,SI,www.annahotel.it,info@annahotel.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Asciugacapelli;Servizio Fax;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Custodia Valori alla Reception;Accettazione Gruppi;Accesso con Vettu,3,43.3449248206,11.3069459796,MONTERIGGIONI,Siena,Toscana,1
3379sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3379,Hotel Monteriggioni,Alberghi,+39 0577 305009-10,+39 0577 305011,"Via I Maggio, 4 - Fraz. Castello",Monteriggioni,SI,www.hotelmonteriggioni.net,info@hotelmonteriggioni.net,Aria Condizionata;Bar;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,4,43.3630134,11.2183781,MONTERIGGIONI,Siena,Toscana,1
3382sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3382,Hotel Il Piccolo Castello,Alberghi,+39 0577 307300,+39 0577 306126,"Via Colligiana, 8 - Loc. Monteriggioni",Monteriggioni,SI,www.ilpiccolocastello.com,info@ilpiccolocastello.com,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Trasporto Clienti,4,43.3926059474,11.2103033066,MONTERIGGIONI,Siena,Toscana,1
3384sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3384,Borgo Antico,Alberghi,+39 0577 374688,+39 0577 374676,"Via Di Lucignano, 405",Monteroni d'Arbia,SI,www.hotelborgoantico.com,hotelborgoantico@yahoo.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Mountain Bike;Carta,3,43.2124013662,11.4354801178,MONTERONI D'ARBIA,Siena,Toscana,1
3385sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3385,Hotel Mille Miglia,Alberghi,+39 0577 372227,+39 0577 562455,Via Cassia Sud M. 654/a,Monteroni d'Arbia,SI,www.hotelmillemiglia.it,info@hotelmillemiglia.it,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Frigo Bar;Asciugacapelli;Accesso Internet;Wi-Fi;Proprio Parcheggio;Carta di Credito;Bancomat;Propria Autorimessa;Servizio Colazione in Camera;Accettazione Grup,3,43.0,11.0,MONTERONI D'ARBIA,Siena,Toscana,1
3387sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3387,Albergo Da Vestro,Alberghi,+39 0577 756618,+39 0577 756466,"Via Senese, 4",Monticiano,SI,www.davestro.it,info@davestro.it,Riscaldamento;Bar;Telefono in camera;Tv Satellitare;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Giochi per Bambini;Custodia Valori alla Reception;Accettazione Gruppi;Accesso,2,43.1005477,11.2512464,MONTICIANO,Siena,Toscana,1
3391sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3391,L'albergo Di Murlo,Alberghi,+39 0577 814033,+39 0577 814243,"Via Martiri Del Rigosecco, 1",Murlo,SI,www.albergodimurlo.com,info@albergodimurlo.com,Aria Condizionata;Bar;Ristorante;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,3,43.166852,11.3658004,MURLO,Siena,Toscana,1
3394sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3394,Mirella,Alberghi,+39 0577 817667,+39 0577 817575,"S.P. Di Casciano, 43",Murlo,SI,www.hotelmirella.com,info@hotelmirella.com,Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Vendita prodotti agricoli;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Ristorante;Proprio Parcheggio;Propria Piscina Scoperta;Mountain Bike;Car,2,43.169215207,11.3243186474,MURLO,Siena,Toscana,1
3404sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3404,Hotel Alcide,Alberghi,+39 0577 937501,+39 0577 981729,"Viale Marconi, 67/a",Poggibonsi,SI,www.hotelalcide.com,info@hotelalcide.com,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito,3,43.4756857,11.1469534,POGGIBONSI,Siena,Toscana,1
3408sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3408,Hotel Villa Lecchi,Alberghi,+39 0577 930090,+39 0577 930087,Fraz. Staggia Senese,Poggibonsi,SI,www.villalecchi.com,info@villalecchi.com,Aria Condizionata;Bar;Ristorante;Proprio Parcheggio;Propria Piscina Scoperta,3,43.4360934181,11.1861419678,POGGIBONSI,Siena,Toscana,1
3412sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3412,Relais Vignale,Alberghi,+39 0577 738300,+39 0577 738592,"Via Pianigiani, 9",Radda in Chianti,SI,www.vignale.it,vignale@vignale.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,4,43.4862756,11.3722658,RADDA IN CHIANTI,Siena,Toscana,1
3415sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3415,Il Borgo Di Vescine,Alberghi,+39 0577 741144,+39 0577 740263,Loc. Vescine,Radda in Chianti,SI,www.vescine.it,info@vescine.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Propria Piscina Scoperta;Carta di Credito;Servizio Baby Sitting,4,43.2906,11.1939,RADDA IN CHIANTI,Siena,Toscana,1
3420sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3420,Hotel Palazzo San Niccolò,Alberghi, 0577 735666, 0577 739022,"Via Roma, 16 - Loc. Radda In Chianti",Radda in Chianti,SI,www.hotelsanniccolo.com,info@hotelsanniccolo.com,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Servizi,4,43.5017642,11.3544525,RADDA IN CHIANTI,Siena,Toscana,1
3436sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3436,Fonteverde Tuscan Resort And Spa,Alberghi,+39 0578 57241,+39 0578 572200,"Loc. Terme, 1",San Casciano dei Bagni,SI,www.fonteverdespa.com,info@fonteverdespa.com,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Impianti Termali Propri,5,42.871562,11.8752113,SAN CASCIANO DEI BAGNI,Siena,Toscana,1
3439sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3439,La Cisterna,Alberghi,+39 0577 940328,+39 0577 942080,"Piazza Della Cisterna, 23",San Gimignano,SI,www.hotelcisterna.it,info@hotelcisterna.it,Aria Condizionata;Bar;Accettazione Animali;Carta di Credito,3,43.4673155,11.0438984,SAN GIMIGNANO,Siena,Toscana,1
3441sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3441,Hotel Le Renaie,Alberghi,+39 0577 955044,+39 0577 955126,Loc. Pancole N. 10/b,San Gimignano,SI,www.hotellerenaie.it,info@hotellerenaie.it,Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Tv Satellitare;Wi-Fi;Parco o Giardino Proprio;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di C,3,43.5001374,11.0072309,SAN GIMIGNANO,Siena,Toscana,1
3444sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3444,Relais Santa Chiara,Alberghi,+39 0577 940701,+39 0577 942096,"Via Matteotti, 15 - Loc. Santa Chiara",San Gimignano,SI,www.rsc.it,rsc@rsc.it,Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Frigo Bar;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Servizio Colazione in Camera;Lavatura e,3,43.4617036707,11.0380411148,SAN GIMIGNANO,Siena,Toscana,1
3446sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3446,Hotel L'antico Pozzo,Alberghi,+39 0577 942014,+39 0577 942117,"Via San Matteo, 87",San Gimignano,SI,www.anticopozzo.com,info@anticopozzo.com,Accessibilit&agrave; Disabili;Riscaldamento;Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Carta di Credito;Propria Autorimessa;Servizio Baby,3,43.4691987,11.0415892,SAN GIMIGNANO,Siena,Toscana,1
3447sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3447,Hotel Villa Belvedere,Alberghi,+39 0577 940539,+39 0577 940327,"Via Dante Alighieri, 148",San Gimignano,SI,www.hotelvillabelvedere.net,hotel.villa.belvedere@tin.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Propria Piscina Scoperta,3,43.4711567832,11.0347151756,SAN GIMIGNANO,Siena,Toscana,1
3449sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3449,Le Volpaie,Alberghi,+39 0577 953140,+39 0577 953142,Via Nuova - Fraz. Castel San Gimignano,San Gimignano,SI,www.hotellevolpaie.it,info@hotellevolpaie.it,Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Frigo Bar;Asciugacapelli;Tv Satellitare;Accesso Internet;Wi-Fi;Parco o Giardino Proprio;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Accesso con Vetture Private;S,3,43.404735701,11.0182142258,SAN GIMIGNANO,Siena,Toscana,1
3450sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3450,Hotel Sovestro,Alberghi,+39 0577 943153,+39 0577 943089,"Loc. Sovestro , 63",San Gimignano,SI,www.hotelsovestro.com,info@hotelsovestro.com,Aria Condizionata;Bar;Ristorante;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito,3,43.4599982154,11.0595524311,SAN GIMIGNANO,Siena,Toscana,1
3452sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3452,Le Colline,Alberghi,+39 0577 940225,+39 0577 907040,"Via Monteuliveto - Loc. Sovestro, 32",San Gimignano,SI,www.sangimignano.com/le colline,info@albergolecolline.com,Aria Condizionata;Bar;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta,3,43.4588067044,11.0531044006,SAN GIMIGNANO,Siena,Toscana,1
3461sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3461,Albergo Le Terme,Alberghi,+39 0577 887150,+39 0577 887497,Loc. Bagno Vignoni,San Quirico d'Orcia,SI,www.albergoleterme.it,info@albergoleterme.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito,3,43.0288172,11.6178986,SAN QUIRICO D'ORCIA,Siena,Toscana,1
3463sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3463,Relais Palazzo Del Capitano - Res. D'epoca,Alberghi,+39 0577 899028,+39 0577 899421,"Via Poliziano, 18",San Quirico d'Orcia,SI,www.palazzodelcapitano.com,info@palazzodelcapitano.com,Riscaldamento;Aria Condizionata;Bar;Telefono in camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Bancomat;Propria Autorimessa;S,4,43.0603384,11.6041845,SAN QUIRICO D'ORCIA,Siena,Toscana,1
3469sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3469,Roberta,Alberghi,+39 0578 265636,+39 0578 774284,"Via Adige, 19",Sarteano,SI,www.albergoroberta.it,info@albergoroberta.it,Riscaldamento;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Servizio Colazione in Camera;Lavatura e Stiratura Biancheria;Estintor,3,42.9938971942,11.8665754795,SARTEANO,Siena,Toscana,1
3471sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3471,Hotel Athena,Alberghi,+39 0577 286313,+39 0577 48153,"Via P. Mascagni, 55",Siena,SI,www.hotelathena.com,info@hotelathena.com,Aria Condizionata;Ascensore;Bar;Telefono in camera;Cassette di Sicurezza in Camera;Frigo Bar;Asciugacapelli;Servizio Fax;Tv Satellitare;Accesso Internet;Wi-Fi;Ristorante;Accettazione Animali;Proprio Parcheggio;Carta di Credito;Propria Autorimessa;Servizi,4,43.3149038,11.3255217,SIENA,Siena,Toscana,1
3473sr,http://www.turismo.intoscana.it/booking/html/mappa.php?id=3473,Hotel Certosa Di Maggiano,Alberghi,+39 0577 288180,+39 0577 288189,"Strada Di Certosa, 82",Siena,SI,www.certosadimaggiano.it,info@certosadimaggiano.it,Aria Condizionata;Bar;Ristorante;Accettazione Animali;Proprio Parcheggio;Propria Piscina Scoperta;Carta di Credito;Propria Autorimessa;Servizio Baby Sitting,4,43.3102247,11.350412,SIENA,Siena,Toscana,1
